Actor,Rating
Bruce Campbell,2.0622974809240096
Joely Fisher,2.259956099090624
Faizon Love,2.0858158252325705
Narges Rashidi,2.498379847392077
Charlie Hunnam,2.148008780181875
John Cleese,2.0006271558482283
Harland Williams,2.080066896623811
Elizabeth Blackmore,2.707849900700324
Emer Kenny,2.9984321103794294
Lily James,2.191596111633741
Alec Newman,2.350580119159611
Fiona Gubelmann,2.4629455419671786
Kacey Rohl,2.5700846660395107
Robin Dearden,2.617121354656632
Shanley Caswell,2.5614090101390197
Candy Clark,2.1321208320267586
Joel Schumacher,2.461691230270722
Ali Wong,2.2038256506741924
Melanie Thierry,2.419671788439427
William Shatner,2.062192954949305
Jennifer Tilly,2.001149785721752
Jack Noseworthy,2.1244904358733145
Doug Hutchison,2.119891292986307
Kelli Berglund,2.486359360301035
John Spencer,2.1087070136929027
Sarah Edmondson,2.3887320999268318
Chris Elliott,2.108497961743493
Azura Skye,2.1366154489390614
Peter Jackson,2.2476220340754676
Shirley Knight,2.0766175394585553
Jason Segel,2.1196822410368976
Patrick Wayne,2.310546670847706
Kathryn Grody,2.2301661962997805
Ashanti,2.2941360928190657
Cynthia Watros,2.3157729695829414
Harley Quinn Smith,2.2063342740671055
Colin Lawrence,2.200689871433051
Paul Sorvino,2.0063760844569876
Emun Elliott,2.330929235915125
Brandon Jay McLaren,2.2354970210097207
Michael Harney,2.1643148322358106
Sacha Dhawan,2.6634263614508207
Blake Lively,2.147799728232466
Eli Roth,2.1201003449357163
Jenny Agutter,2.135674715166719
George MacKay,2.2952858785408172
Annie Parisse,2.2118741507264557
Helena Howard,2.8689244277202883
Jackson Rathbone,2.169541130971046
Zoe Lister-Jones,2.187101494721438
William Lee Scott,2.119473189087488
Kelvin Harrison Jr.,2.189819170063761
Wallace Shawn,1.9741820842479356
Bret McKenzie,2.389777359673879
Gwen Stefani,2.2988397616807776
Audrey Tautou,2.3124281383923906
John Williams,2.4790425420717046
Alex Hogh Andersen,3.3991846973973034
Anne Lockhart,2.0400334483119056
Hunter Parrish,2.233615553465036
Alexa Havins,2.2887007421344205
BarBara Luna,2.470471412145918
Kerry Godliman,2.5378906658304587
Michael Jace,2.0809031044214485
Robert Clary,2.7706700114978573
Georgina Campbell,2.784676492108289
Neil Maskell,2.2095745792829518
Joey Lawrence,2.2194000209051947
Justin Bartha,2.135361137242605
Sophie McShera,2.620884289746002
Sofia Vassilieva,2.500156788962057
Thomas M. Wright,2.5497021009720915
Gabriel Iglesias,2.1518762412459496
Ann Magnuson,2.0999268318177067
Rob Riggle,2.042333019755409
Cillian Murphy,2.0716002926727293
Matt Dillon,2.0201735131180096
Miranda Frigon,2.489181561618062
Emily Cox,2.6744015887948156
Grace Gummer,2.2670638653705444
Ali MacGraw,2.4287655482387374
Charlie Sheen,2.0120204870910423
Craig Robinson,2.051531305529424
Tao Okamoto,2.380579073899864
Vera Farmiga,2.032507578133166
Tristin Mays,2.60687780913557
RZA,2.078289955053831
Tamera Mowry-Housley,2.7032507578133167
Jonathan Roumie,2.3861189505592137
Theo Rossi,2.3240305215846138
Michael Des Barres,2.247517508100763
Kristine Froseth,2.5065328734190446
Shane West,2.2114560468276365
Jennifer Sky,2.4743388732099927
Jennifer Blanc-Biehn,2.2205498066269467
Robert Carlyle,2.1432005853454585
Christine Adams,2.2579701055712342
Fred Gwynne,2.1958816765966342
Kim Cattrall,2.0858158252325705
Jayne Brook,2.2349743911361974
George Blagden,2.4261523988711193
Tig Notaro,2.335423852827428
Michael Ironside,2.005957980558169
Lyndon Smith,2.4696352043482808
Sarah Habel,2.53015574370231
Frances Conroy,2.052576565276471
Mageina Tovah,2.1921187415072647
Alessio Boni,2.6978154071286715
Mia Farrow,2.066583045886903
Morgane Polanski,2.4520748405978887
Benedict Wong,2.1185324553151457
Sophie Okonedo,2.2008989233824607
Tyler Johnston,2.9354029476324865
Gena Rowlands,2.09689557855127
Joanne Froggatt,2.424375457301139
Isidora Goreshter,2.418208424793561
Dervla Kirwan,2.284101599247413
Mike C. Nelson,2.607295913034389
Steve Burns,2.6576774328420614
Marielle Heller,2.4598097627260374
Max Brown,2.4185220027176753
Gemma Arterton,2.142677955471935
David Eigenberg,2.2231629559945647
Ian Tracey,2.0953276889306993
Joe Taslim,2.4996341590885334
Cherry Jones,2.0719138705968434
Jaden Smith,2.4186265286923803
Perry Fitzpatrick,2.6322776209888157
Teddy Sears,2.3592557750601024
Bruce Boxleitner,2.2060206961429913
Hugh Keays-Byrne,2.4463259119891294
Kieran Culkin,2.103480714957667
Amy Rutberg,2.4875091460227865
Melissa Fumero,2.613985575415491
Marc Alaimo,2.2473084561513534
Jenette Goldstein,2.149472143827741
Tori Kelly,2.607714016933208
Michael Jackson,2.606564231211456
Dick Van Dyke,2.1787394167450613
Jill Latiano,2.46984425629769
Wes Bentley,2.039092714539563
Ray Stevenson,2.081530260269677
Madge Sinclair,2.327166300825755
Staci Keanan,2.3904045155221074
Jordana Lajoie,2.8627573952127103
Adam Herschman,2.2440681509355076
Jeremy Howard,2.165255566008153
Lucas Black,2.1343158774955575
Andy Allo,2.653078289955054
Cobie Smulders,2.0876972927772552
Cara Gee,2.708999686422076
Olivia Olson,2.512281802027804
Kellan Lutz,2.08226194209261
Daniel Lapaine,2.1902372739625795
Gary Cole,2.04390090937598
Rupert Graves,2.1750810076303964
Richard Rush,3.0699278770774536
Keon Alexander,2.9995818961011813
David Spade,2.0560259224417266
Sara Malakul Lane,2.479774223894638
Rhoda Griffis,2.0037629350893695
Madonna,2.1266854813421134
Troian Bellisario,2.388627573952127
Madeline Carroll,2.1881467544684856
Selena Gomez,2.0938643252848332
Monica Horan,2.7243650047036687
Mike Starr,1.985052785617226
Elisabeth Moss,2.066687571861608
Dan Aykroyd,1.9723006167032509
Pippa Scott,2.5873314518657886
Sammi Hanratty,2.1414236437754783
Kiana Madeira,2.908121668234556
Cariba Heine,2.710149472143828
Paul Lieberstein,2.538517821678687
Erika Ervin,3.002613149367618
Carey Mulligan,2.0987770460959547
Jim Belushi,2.017560363750392
Alice Pearce,2.458869028953695
Zachary Quinto,2.1474861503083518
Linus Roache,2.142991533396049
Jon Favreau,1.996759694784154
Valerie Perrine,2.1256402215950665
Rob Estes,2.509773178634891
Fahadh Faasil,2.4408905613044842
Joe Spinell,2.1171736176439846
Christa Miller,2.481551165464618
Anna Diop,2.561722588063134
Amber Midthunder,2.3384551060938645
Anne-Marie Duff,2.376084456987561
Amara Karan,2.473920769311174
Nafessa Williams,2.5906762830563395
David McCallum,2.3242395735340233
Janet Munro,2.6045782376920665
David Lynch,2.244590780809031
Kate Nash,2.6293508936970835
Sally Lindsay,3.2522211769624754
Joel Fry,2.380370021950455
Nicholas Hammond,2.2594334692171003
Betsy Palmer,2.5028744643043797
Werner Klemperer,2.5069509773178633
Richard Armitage,2.160447371171736
Tim Guinee,2.0405560781854293
Edi Patterson,2.265809553674088
Lee Dong-Wook,3.6633218354761157
Elena Anaya,2.205811644193582
Lane Bradbury,2.617434932580746
Marty York,2.7885439531723635
John Ventimiglia,2.0645970523675135
LaChanze,2.206543326016515
Sidse Babett Knudsen,2.2618375666353088
Dean Cain,2.101285669488868
Parker Young,2.506323821469635
Leslie Phillips,2.103167137033553
Vanessa Marano,2.6079230688826174
Barry Watson,2.474652451134107
Nancy Valen,2.401066164941988
Anika Noni Rose,2.1933730532037212
David Faustino,2.1832340336573637
James Arnold Taylor,2.1548029685376817
Holly Hunter,2.0506950977317864
John Heffernan,2.5267063865370543
Jarrad Paul,2.202257761053622
Ryan Merriman,2.275007839448103
Tyrel Jackson Williams,2.3386641580432737
Amber Heard,2.0656423121145604
Jason Mitchell,2.185638131075572
Steven Anthony Lawrence,2.21197867670116
James Mathers,2.639489913243441
Meg Steedle,2.8017142259851573
Avan Jogia,2.1537577087906343
Victor Webster,2.2847287550956414
Tichina Arnold,2.1837566635308874
Beau Garrett,2.2394690080485002
Matt Passmore,2.4045155221072436
Booboo Stewart,2.1022264032612106
Titus Makin Jr.,2.9071809344622137
Demi Lovato,2.367826904985889
Benjamin Walker,2.237587540503815
Larry Wilcox,2.413191178007735
Saffron Burrows,2.079335214800878
Nico Tortorella,2.384551060938643
Shiva Negar,2.705027699383297
Rider Strong,2.3339604891815617
Elena Satine,2.3819379115710255
Paul Freeman,2.1661962997804953
Jamie Lynn Spears,2.684017978467649
Thure Lindhardt,2.2269258910839342
Anne Baxter,2.3613462945541968
Errol Flynn,2.2587017873941675
Belinda Montgomery,2.360823664680673
Chad Lowe,2.230061670325076
Joss Whedon,2.5391449775269153
Marlon Wayans,2.1275216891397513
Renee Estevez,2.2377965924532246
Brandon Cronenberg,3.0752587017873942
Jade Pettyjohn,2.392704086965611
Wilmer Valderrama,2.1360928190655377
Matt Ross,2.1533396048918156
Kevin Tighe,2.1344204034702625
Sean Biggerstaff,2.4324239573534023
G.W. Bailey,2.24678582627783
Deborah Kara Unger,2.070973136824501
Natalie Wood,2.190446325911989
Maya Hawke,2.3859098986098046
Corinne Foxx,2.869760635517926
Michael Madsen,1.9569352984216577
Bill Irwin,2.0838298317131807
Richard Roundtree,2.0945960071077665
Clark Johnson,2.1595066373993936
Sean Patrick Flanery,2.077871851155012
Lala Kent,2.57959652973764
Michael Berryman,2.135361137242605
Carlos PenaVega,2.396989651928504
Olga Kurylenko,2.1310755722797117
Eva Mendes,2.0902059161701683
Felicity Huffman,2.1489495139542174
Amanda Hale,2.4199853663635413
Briana Evigan,2.2454269886066687
Joe Absolom,2.750496498379847
Holly Aird,2.3691857426570504
Bar Paly,2.2238946378174975
Jamie Campbell Bower,2.2525347548865895
John Forsythe,2.2626737744329466
Charlene Amoia,2.3109647747465245
Emayatzy Corinealdi,2.4397407755827323
Bonnie Piesse,2.6014424584509253
Savonna Spracklin,2.8835580641789487
Mikey Madison,2.2583882094700534
Tom Payne,2.5158356851677643
Bob Newhart,2.221908644298108
Ashley Benson,2.3375143723215217
Nora Zehetner,2.25232570293718
Shun Oguri,2.601128880526811
Francesca Capaldi,2.718093446221386
James Callis,2.3654228075676804
Glynn Turman,2.099090624020069
Geoffrey Blake,2.1106930072122925
Joyce Hyser,2.294345144768475
Eva Birthistle,2.502978990279084
Marc Anthony,2.2799205602592245
Gabrielle Anwar,2.124594961848019
Michael Kitchen,2.2245217936657258
Grace Van Patten,2.3811017037733877
Jennifer Morrison,2.079439740775583
Tom Wilkinson,1.995191805163583
Gordon Ramsay,2.5822096791052576
Buster Keaton,2.2912093655273336
Claudia Christian,2.2016306052053936
Diahnne Abbott,2.494303334378593
Wendy Moniz-Grillo,2.872269258910839
Margot Kidder,2.086756559004913
Danny Huston,1.9981185324553152
Camilla Arfwedson,2.520748405978886
Ming-Na Wen,2.1475906762830563
Ricky Whittle,2.781645238841852
Carrie Snodgress,2.284833281070346
Holland Roden,2.610954322149054
Kathryn Drysdale,2.5354865684122503
Wilson Cruz,2.206543326016515
Katee Sackhoff,2.38402843106512
Suzette Gunn,2.4584509250548763
Elsa Lanchester,2.249817079544267
Chicha Amatayakul,0.0
Joe Dante,2.2491899236960387
Marta Milans,2.452701996446117
Miguel Angel Silvestre,2.449252639280861
Yara Shahidi,2.252952858785408
Nicola Coughlan,2.77871851155012
Kathy Bates,1.9761680777673252
Sprague Grayden,2.4842688408069407
Elijah Richardson,3.3501620152607923
Michael Eklund,2.0838298317131807
Jesse McCartney,2.231734085920351
Dan Cortese,2.4931535486568412
Lisa Hartman,2.7916797324135048
Peyton Meyer,2.9233824605414447
Jackie Tohn,2.2007943974077557
Lorna Nickson Brown,3.1968224103689766
Frank John Hughes,2.2799205602592245
Eva Green,2.168913975122818
Armani Jackson,2.4299153339604893
Brigette Lundy-Paine,2.2688408069405246
Tina Cole,2.902477265600502
Ali Astin,2.519598620257134
K.J. Apa,2.5082052890143203
Nathaniel Buzolic,2.7486150308351625
Robert Taylor,2.1544893906135676
Maria Bamford,2.249294449670743
Ahna O'Reilly,2.081948364168496
Disha Patani,3.0404515522107243
Art Hindle,2.17006376084457
Sharni Vinson,2.5591094386955158
Robert Lansing,2.4900177694157
Laura Linney,2.0394062924636773
Terry Moore,2.2177276053099195
Marc Singer,2.3061565799101076
Catalina Sandino Moreno,2.176857949200376
Kim Engelbrecht,2.812062297480924
Tisha Campbell,2.2364377547820635
Rie Rasmussen,2.6647851991219818
Iain Armitage,2.419671788439427
Emma Paetz,2.731995400857113
Katharine Isabelle,2.1420507996237066
Yeri Han,2.685899446012334
Billy MacLellan,2.473502665412355
Aya Cash,2.246158670429602
Jessica Lowe,2.3463990801714227
Jane Adams,2.081634786244382
Ron Rifkin,2.0656423121145604
Henry Cavill,2.1288805268109123
Matt Bennett,2.3603010348071494
Vanessa Lengies,2.3694993205811645
Emma Bell,2.229120936552733
Sarah Wright,2.289536949932058
Emily Hampshire,2.2649733458764505
Macaulay Culkin,2.2195045468798997
Matt Lanter,2.2864011706909166
Keir O'Donnell,2.119473189087488
Chad Lindberg,2.126894533291523
Sarah Vowell,2.3742029894428764
Eoin Macken,2.465140587435978
Paul Ritter,2.231420507996237
Allan Hawco,2.6624856276784783
Ryan McPartlin,2.357687885439532
Aasif Mandvi,2.054144454897042
Maria Bonnevie,2.4426675028744644
Camilla Luddington,2.911466499425107
Justice Smith,2.4360823664680673
Jonathan Frakes,2.388627573952127
John Larroquette,2.1137242604787287
Michael Zegen,2.2356015469844257
Brendan Gleeson,2.0136929026863175
Laura Ramsey,2.127730741089161
Thomas Ian Nicholas,2.139228598306679
Veronica Lake,2.7910525765652765
Uma Thurman,1.9922650778718511
Gerard Depardieu,2.0730636563185953
William Sanderson,2.1077662799205603
Alex Ferns,2.4242709313264346
Linda Gaye Scott,2.5192850423330198
Olivia Thirlby,2.106511968224104
Ted Wass,2.6126267377443293
Shiloh Verrico,2.8104944078603533
Astrid Berges-Frisbey,2.421239678059998
Jed Rees,2.1827114037838404
Danny Boyle,2.907076408487509
Paul Scofield,2.2268213651092297
Joe Keery,2.4725619316400125
Ralph Bellamy,2.207693111738267
William Windom,2.134524929444967
Sasha Mitchell,2.322044528065224
Andrea Londo,2.8078812584927353
Emma Rigby,2.323298839761681
Jill Flint,2.2261942092610014
Callum Keith Rennie,2.06585136406397
Toni Collette,2.017142259851573
Luke Pasqualino,2.5053830876972927
David Charvet,2.7328316086547506
Alden Ehrenreich,2.2083202675864952
Brit Morgan,2.460332392599561
Ann Sothern,2.2579701055712342
Royce Pierreson,2.3929131389150204
Eva Bourne,2.4791470680464096
Maria Bakalova,2.7851991219818126
Dan Butler,2.145918260687781
Bing Crosby,2.28514685899446
Margaret O'Brien,2.248980871746629
Lolly Adefope,2.5921396467022055
Ioan Gruffudd,2.0498588899341486
Dann Florek,2.23591512490854
Christine Chatelain,2.31619107348176
Anastasia Hille,2.175185533605101
Jonathan Adams,2.476115814779973
Frank Vincent,2.0901013901954637
Mark Lewis Jones,2.218668339082262
Frankie Loyal,2.713703355283788
Kate Dion-Richard,2.5179262046618587
Amy Louise Pemberton,2.4892860875927667
Jared Van Snellenberg,2.3201630605205392
Logan Miller,2.211351520852932
Rossif Sutherland,2.321835476115815
Viva Bianca,2.399602801296122
Jonathan Kite,2.553255984112052
Liv Ullmann,2.318699696874673
J.P. Manoux,2.0502769938329677
Freya Mavor,2.484059788857531
Elise Eberle,2.3577924114142363
Arjay Smith,2.4528065224208215
Scott Frank,2.5977840493362603
Chloe Coleman,2.683286296644716
Iggy Pop,2.163374098463468
Jeff Daniels,2.013170272812794
Judd Lormand,2.0628201107975332
Rebecca Holden,2.500156788962057
Kenjiro Tsuda,2.8791679732413504
Anthony Andrews,2.4649315354865684
Lily Tomlin,2.0590571757081633
Lucie Arnaz,2.5255566008153028
Bessie Carter,2.510400334483119
Karen Kopins,2.5449984321103796
Ben Kingsley,1.9738685063238215
Tracy Letts,2.140169332079022
Pippa Haywood,2.46430437963834
Patrick Breen,2.094700533082471
Ashley Zukerman,2.9234869865161492
Vanessa Paradis,2.3303020800668968
Arye Gross,2.12971673460855
Ellen Wong,2.3979303857008465
Alfie Allen,2.1448730009407337
Chris Coy,2.2908957876032194
Lea Thompson,2.075676805686213
Glen Powell,2.1208320267586496
Daniela Bianchi,3.024563604055608
Nikki Deloach,2.194418312950768
Eric Allan Kramer,2.2496080275948573
Lyne Renee,2.4304379638340126
Strother Martin,2.16076094909585
Christina Moore,2.318699696874673
Tyler Posey,2.1717361764398455
Wood Harris,2.099090624020069
Paul Gleason,2.096059370753632
Jason O'Mara,2.334796696979199
Kerri Green,2.5251384969164836
Susan Anton,2.426988606668757
Judy Garland,2.441308665203303
Titus Welliver,2.071286714748615
Matt McGorry,2.8513640639698967
Branscombe Richmond,2.075467753736804
Neta Riskin,2.4861503083516254
Selina Lo,2.418312950768266
Pat Buttram,2.267691021218773
Travis Stevens,3.026026967701474
Litefoot,2.3547611581477996
Noah Baumbach,2.5018292045573327
Chelcie Ross,2.0578028640117068
Glenn Quinn,2.464827009511864
India de Beaufort,2.8202153235078917
Margaret Colin,2.1303438904567784
Jeremy Davies,2.1208320267586496
Katie Sarife,2.898818856485837
Donna Douglas,2.6013379324762202
Linda Thorson,2.348803177589631
Aretha Franklin,2.636563185951709
Roma Maffia,2.1684958712239992
Riki Lindhome,2.1150830981498903
Jerrika Hinton,2.5319326852722903
Richard Riehle,1.9293404410996133
Darren Le Gallo,2.347757917842584
Ennis Esmer,2.3460855022473086
Sean Young,2.046305006794188
Brian Stepanek,2.14257342949723
Charlize Theron,1.994146545416536
James Rebhorn,2.0159924741298214
Peta Wilson,2.3190132747987877
Michael O'Neill,2.085606773283161
Brendan Sexton III,2.068046409532769
Kyra Sedgwick,2.062506532873419
John Shea,2.280338664158043
Natasha Liu Bordizzo,2.6107452701996445
Toks Olagundoye,2.4347235287969062
Samara Weaving,2.311173826695934
Matt Smith,2.4290791261628515
Katherine Langford,2.52837880213233
Kristy Swanson,2.1289850527856173
John Bell,2.4012752168913973
Joanne Whalley,2.160865475070555
Chris McNally,3.6324866729382252
Patrick Swayze,2.0775582732308977
Jacqueline Bisset,2.060206961429915
Kirron Kher,2.5788648479147067
Richard Dreyfuss,2.0249817079544266
Juliet Mills,2.339082261942093
Kate Upton,2.4807149576669802
Penn Badgley,2.256297689975959
Christopher McDonald,1.964565694575102
Kristin Chenoweth,2.0857112992578655
Dominic Purcell,2.1372426047872897
Marton Csokas,2.053099195149995
Debbie Reynolds,2.134524929444967
Harvey Keitel,1.9664471621197868
Matt Barr,2.348489599665517
Bae Suzy,3.0462004808194836
Rinko Kikuchi,2.282011079753319
Jack Elam,2.201526079230689
Edward Furlong,2.086233929131389
Lizzy Caplan,2.1303438904567784
Caroline Williams,2.1925368454060834
Sofie Grabol,2.2604787289641477
Billy Zane,1.9969687467335633
Amanda Peet,2.0521584613776525
Michael Stuhlbarg,2.1025399811853247
Rob Garrison,2.282638235601547
Leslie David Baker,2.4485209574579283
Brianna Brown,2.1753945855545105
Hilary Jardine,2.5553465036061462
Paul Dano,2.096059370753632
Tilda Swinton,2.02571338977736
Elisha Cuthbert,2.1790529946691755
Paul Raci,2.4985888993414864
Diane Baker,2.166405351729905
Patrick Heusinger,2.4441308665203305
Damson Idris,2.51196822410369
David Dastmalchian,2.1135152085293196
Jeremy Maguire,2.7796592453224624
Callum Blue,2.221176962475175
Tom Hanks,1.994878227239469
Cam Gigandet,2.094073377234243
Anna Devlin,2.7998327584404725
Shawn Andrews,2.5078917110902057
Iliza Shlesinger,2.430647015783422
Bobby Moynihan,2.075781331660918
Susan Misner,2.1750810076303964
